source,Region,Key,item_code,display_name,Markup/gkm,KVI,category,sub_category,leaf_category,PRODUCT TYPE,brand,Unit wt,Total_Inventory,Last_90day_qty_Sold,Last_90day_Sale,Last90daysale_stores_cnt,latest_MRP,CP,latest_selling,gm%,Guardrail LOWER,GUARDRAIL HIGHER,SATELLITE LOW,SATELLITE HIGH
STPLS,JH,JH27236,27236,Madhur Pure & Hygienic Sugar 1Kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,Madhur,1,2249,8904,530058,74,65,54,61,11%,10%,12%,,
STPLS,JH,JH76513,76513,Mayur Kala Namak 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,Black salt,Mayur,0.1,1470,4348,53982,73,13,7,13,46%,35%,40%,,
STPLS,JH,JH735,735,Mishri Dhaga 100g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Mishri Plain,ASM,0.1,1395,858,15978,71,29,10,20,50%,50%,55%,,
STPLS,JH,JH736,736,Mishri Dhaga 250g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Mishri Plain,ASM,0.25,725,1985,75350,72,49,24,42,43%,40%,45%,,
STPLS,JH,JH16766,16766,On1y Grinder Sea Salt 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,ON1Y,0.1,52,1,94,1,99,69,94,27%,25%,30%,,
STPLS,JH,JH14483,14483,On1y Pink Salt Powder 1 kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,ON1Y,1,258,6,678,5,119,89,89.25,0%,25%,30%,,
STPLS,JH,JH100622,100622,Only Pink Salt 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,ON1Y,0.5,6,3,255,3,89,67,71.2,6%,25%,30%,,
STPLS,JH,JH27270,27270,Organic Tattva Brown Sugar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Organic Sugar Brown,Organic Tattva,0.5,372,687,59082,55,90,68,77.4,12%,20%,25%,,
STPLS,JH,JH70602,70602,Organic Tattva Organic Jaggery Powder 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Organic Jaggery,Organic Tattva,0.5,449,1742,149812,56,90,68,74.7,9%,20%,25%,,
STPLS,JH,JH70603,70603,Organic Tattva Organic Sugar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Organic Sugar White,Organic Tattva,0.5,191,149,12051,43,85,64,70.55,9%,20%,25%,,
STPLS,JH,JH97342,97342,Paawak Jaggery Cubes | 500 g | Pack of 1,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Cubes,Paawak Food Products,0.45,860,1312,144113,73,130,66,124,47%,35%,40%,,
STPLS,JH,JH97343,97343,Paawak Jaggery Powder Jar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Paawak Food Products,0.5,735,1021,123149,74,130,66,130,49%,35%,40%,,
STPLS,JH,JH97344,97344,Paawak Jaggery Powder Pouch 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Paawak Food Products,0.5,779,1593,129033,73,85,43,81,47%,35%,40%,,
STPLS,JH,JH4577,4577,Parrot Black Salt 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,Black salt,Parrot,0.1,4113,17276,172757,74,10,7,10,30%,30%,35%,,
STPLS,JH,JH4584,4584,Parrot Himalayan Rock Salt 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Parrot,0.1,1317,4171,37539,74,9,6,9,33%,30%,35%,,
STPLS,JH,JH8509,8509,Parrot Sendha Namak 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Parrot,0.5,1967,2206,81635,73,40,27,37,27%,30%,35%,,
STPLS,JH,JH2726,2726,Patanjali Bura Sugar 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Sugar Bura,Patanjali,1,523,724,59230,69,82,77,82,6%,10%,12%,,
STPLS,JH,JH84395,84395,Patanjali Iodised Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Patanjali,1,904,3350,73700,74,22,15,22,32%,30%,35%,,
STPLS,JH,JH2727,2727,Patanjali Jaggery Powder 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Patanjali,1,868,3851,325579,74,95,89,93,4%,10%,15%,,
STPLS,JH,JH29893,29893,Patanjali Rock Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Patanjali,1,1050,4253,255180,73,60,45,60,25%,20%,25%,,
STPLS,JH,JH2723,2723,Puro Healthy Daily Use Mineral Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Puro,1,783,2036,222952,74,115,90,115,22%,20%,25%,,
STPLS,JH,JH369,369,Sugar 1 Kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,ASM,1,6452,28227,1505813,74,69,47,54,13%,12%,14%,,
STPLS,JH,JH4947,4947,Tata Lite Low Sodium Iodised Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Tata,1,673,4957,237936,74,50,41,48,15%,14%,16%,,
STPLS,JH,JH37423,37423,Tata Rock Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Tata,1,1067,3123,330887,74,120,98,114,14%,14%,16%,,
STPLS,JH,JH4949,4949,Tata Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Tata,1,10889,64623,1874057,74,30,25,29,14%,14%,16%,,
STPLS,JH,JH90513,90513,White Crystal Sugar Loose - 1Kg,cost based,Super KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,Loose Container,1,24974,220061,10478510,74,60,46,48,4%,4%,6%,,
STPLS,WB,WB640,640,Aji No Moto 50g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Other Salt,Aji No Moto,ASM,0.05,100,692,13906,67,29,9,20,55%,55%,60%,,
STPLS,WB,WB99894,99894,Brown Jaggery Loose 1kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Round,Loose Container,1,1371,5919,403478,79,118,56,68,18%,15%,20%,,
STPLS,WB,WB1279,1279,Catch Black Salt Powder 200g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,Black salt,Catch,0.2,482,1468,66817,79,47,39,45,13%,20%,25%,,
STPLS,WB,WB13001,13001,Catch Premium Pink Rock Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Catch,1,33,322,39924,64,130,107,124,14%,20%,25%,,
STPLS,WB,WB69702,69702,Catch Sprinkler Table Salt 100g Can,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Table Salt,Catch,0.1,92,288,8320,65,30,25,30,17%,20%,25%,,
STPLS,WB,WB1316,1316,Catch Sprinklers Iodized Table Salt 200g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Table Salt,Catch,0.2,135,136,6528,56,50,41,48,15%,20%,25%,,
STPLS,WB,WB2722,2722,Fortune Sulphurless Sugar 1 Kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,Fortune,1,1133,6247,370363,79,75,51,60,15%,10%,12%,,
STPLS,WB,WB95863,95863,JK Black Salt Crusher 100 g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,Black salt,JK,0.1,132,148,14086,55,99,77,96,20%,20%,25%,,
STPLS,WB,WB27236,27236,Madhur Pure & Hygienic Sugar 1Kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,Madhur,1,277,3369,200206,78,65,56,63,11%,10%,12%,,
STPLS,WB,WB99282,99282,Mayurank Cutting Mishri 100g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Mishri Cutting,Mayurank,0.1,473,2686,34918,79,13,9,13,31%,25%,30%,,
STPLS,WB,WB99283,99283,Mayurank Cutting Mishri 250g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Mishri Cutting,Mayurank,0.25,191,2210,65607,79,31,22,30,27%,25%,30%,,
STPLS,WB,WB100600,100600,Mayurank Jaggery Powder 500g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Mayurank,0.5,385,1006,51584,76,53,40,53,25%,25%,30%,,
STPLS,WB,WB99163,99163,Mayurank Kala Namak Black Salt 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,Black salt,Mayurank,0.1,177,6288,44016,79,7,5,7,29%,25%,30%,,
STPLS,WB,WB99302,99302,Mayurank Laddu Gur 500g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Round,Mayurank,0.5,1251,1103,48713,78,46,34,44,23%,25%,30%,,
STPLS,WB,WB99284,99284,Mayurank Mishri Plain 250g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Mishri Plain,Mayurank,0.25,93,1316,41809,77,34,24,32,25%,25%,30%,,
STPLS,WB,WB99285,99285,Mayurank Nakul Dana 100g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Nakul Dana,Mayurank,0.1,682,3731,41025,79,11,7,11,36%,25%,30%,,
STPLS,WB,WB99286,99286,Mayurank Nakul Dana 250g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Nakul Dana,Mayurank,0.25,244,5006,123561,79,26,18,25,28%,25%,30%,,
STPLS,WB,WB100602,100602,Mayurank Patali Jaggery (Dates) 500g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery dates,Mayurank,0.5,2,296,20720,55,76,53,70,24%,25%,30%,,
STPLS,WB,WB100601,100601,Mayurank Patali Jaggery Dates 1kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery dates,Mayurank,1,2,244,33184,53,149,112,136,18%,25%,30%,,
STPLS,WB,WB99167,99167,Mayurank Sada Batasa 100g,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Batasa,Mayurank,0.1,17,1386,16632,69,12,8,12,33%,25%,30%,,
STPLS,WB,WB99168,99168,Mayurank Sendha Namak 100g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Mayurank,0.1,420,3954,35586,79,9,6,9,33%,25%,30%,,
STPLS,WB,WB14483,14483,On1y Pink Salt Powder 1 kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,ON1Y,1,125,454,50251,75,119,89,89.25,0%,25%,30%,,
STPLS,WB,WB43033,43033,Organic Tattva Black Salt 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Black salt,ORGANIC Black salt,Organic Tattva,0.5,121,261,16130,51,65,49,53.95,9%,20%,25%,,
STPLS,WB,WB27270,27270,Organic Tattva Brown Sugar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Organic Sugar Brown,Organic Tattva,0.5,380,1445,124270,53,90,68,77.4,12%,20%,25%,,
STPLS,WB,WB70602,70602,Organic Tattva Organic Jaggery Powder 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Organic Jaggery,Organic Tattva,0.5,417,1515,130290,53,90,68,74.7,9%,20%,25%,,
STPLS,WB,WB70603,70603,Organic Tattva Organic Sugar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Organic Sugar White,Organic Tattva,0.5,179,527,40875,66,85,64,69,7%,20%,25%,,
STPLS,WB,WB97342,97342,Paawak Jaggery Cubes | 500 g | Pack of 1,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Cubes,Paawak Food Products,0.45,140,1164,121056,78,130,66,104,37%,35%,40%,,
STPLS,WB,WB97343,97343,Paawak Jaggery Powder Jar 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Paawak Food Products,0.5,231,1304,162278,78,130,66,130,49%,35%,40%,,
STPLS,WB,WB97344,97344,Paawak Jaggery Powder Pouch 500g,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Paawak Food Products,0.5,246,1711,138591,78,85,43,81,47%,35%,40%,,
STPLS,WB,WB84395,84395,Patanjali Iodised Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Patanjali,1,133,3907,85954,79,22,10,22,55%,30%,35%,,
STPLS,WB,WB2727,2727,Patanjali Jaggery Powder 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Jaggery Powder,Patanjali,1,3,0,0,0,85,71,85,16%,10%,15%,,
STPLS,WB,WB2723,2723,Puro Healthy Daily Use Mineral Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Puro,1,511,1125,122389,79,115,83,109,24%,20%,25%,,
STPLS,WB,WB369,369,Sugar 1 Kg,cost based,NON KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,ASM,1,1769,15761,840080,79,69,45,54,17%,12%,14%,,
STPLS,WB,WB4947,4947,Tata Lite Low Sodium Iodised Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Tata,1,714,5154,247392,79,50,41,48,15%,14%,16%,,
STPLS,WB,WB37423,37423,Tata Rock Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Rock Salt,Tata,1,604,3917,422969,79,120,98,114,14%,14%,16%,,
STPLS,WB,WB4949,4949,Tata Salt 1 Kg,GKM Based,NON KVI,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Iodised Salt,Tata,1,7240,49821,1410624,79,30,25,29,14%,14%,16%,,
STPLS,WB,WB90513,90513,White Crystal Sugar Loose - 1Kg,cost based,Super KVI,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Sugar White,Loose Container,1,45150,198094,9484151,79,60,45,48,6%,4%,6%,,
STPLS,CG,CG103206,103206,Kuttu Atta | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Kuttu Atta,ASM,0.2,238,97,4850,23,59,34,50,32%,35%,40%,,
STPLS,CG,CG73585,73585,Mohta Falahari Singhara Atta 200g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Singhara Atta,Mohta,0.2,548,758,48415,32,64,44,74,41%,35%,40%,,
STPLS,CG,CG80230,80230,Mohta Kuttu / Fafar Atta 200g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Kuttu Atta,Mohta,0.2,442,332,16846,30,56,30,51,41%,35%,40%,,
STPLS,CG,CG79188,79188,Mohta Rajgira Atta 200g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Rajgira Atta,Mohta,0.2,541,478,22426,31,50,32,47,32%,35%,40%,,
STPLS,CG,CG8337,8337,Nutrela Soya Mini Chunk 200g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Nutrela,0.22,246,1565,68169,33,47,39,42,7%,15%,20%,,
STPLS,CG,CG13419,13419,Nutrela Soya Mini Chunks 45g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Nutrela,0.045,533,1924,19002,33,10,8,10,20%,15%,20%,,
STPLS,CG,CG104862,104862,On1y Kings Mix 5 in 1 200g (Pet),GKM Based,NON KVI,Specialty Staples,After Meal,Mouth Freshners,AFTER Y,Only,0.2,249,0,0,0,280,196,140,-40%,40%,45%,,
STPLS,CG,CG76060,76060,Sabudana 500g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,ASM,0.5,538,1745,78615,33,47,28,45,38%,35%,40%,,
STPLS,CG,CG95688,95688,Sabudana Loose 1 Kg,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,Loose Container,1,2007,3799,227939,31,100,55,60,8%,10%,12%,12%,14%
STPLS,CG,CG27269,27269,Shri Varalakshmi Tapioca Sago Mothi Sabudana 500 g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,Varalakshmi,0.5,327,1229,56531,33,77,35,46,24%,25%,30%,,
STPLS,CG,CG29870,29870,Shri Varalakshmi Tapioca Sago Premium Sabudana 500 g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,Varalakshmi,0.5,569,4035,177536,33,75,34,44,23%,25%,30%,,
STPLS,CG,CG103207,103207,Singhara Atta | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Singhara Atta,ASM,0.2,175,305,20425,32,79,21,67,69%,40%,45%,,
STPLS,CG,CG95468,95468,Soyabadi Mini Loose | 1kg,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Loose Container,1,618,2717,204043,31,100,69,79,13%,15%,20%,17%,22%
STPLS,CG,CG103208,103208,Soyabean Badi | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,ASM,0.2,328,2887,63576,33,29,14,22,36%,40%,45%,,
STPLS,CG,CG90037,90037,Soyabean Badi Mini 500g,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,ASM,0.5,445,1659,79660,33,59,35,48,27%,25%,30%,,
STPLS,JH,JH100496,100496,Jalan Singhada Atta - 200g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Singhara Atta,Jalan,0.2,567,991,46881,71,60,38,50,24%,25%,30%,,
STPLS,JH,JH103206,103206,Kuttu Atta | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Kuttu Atta,ASM,0.2,755,231,11477,56,59,25,50,50%,35%,40%,,
STPLS,JH,JH3245,3245,Nutrela Soya Chunks 1 Kg,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Nutrela,1,541,2037,259034,72,190,104,130,20%,10%,15%,,
STPLS,JH,JH3246,3246,Nutrela Soya Chunks 200g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Nutrela,0.22,922,2859,122413,74,47,36,42,14%,15%,20%,,
STPLS,JH,JH3193,3193,Nutrela Soya Chunks 45g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Nutrela,0.045,1194,4873,48007,74,10,8,10,20%,15%,20%,,
STPLS,JH,JH8337,8337,Nutrela Soya Mini Chunk 200g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Nutrela,0.22,798,3372,143330,74,47,36,42,14%,15%,20%,,
STPLS,JH,JH13419,13419,Nutrela Soya Mini Chunks 45g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Nutrela,0.045,759,4826,47872,73,10,8,10,20%,15%,20%,,
STPLS,JH,JH104862,104862,On1y Kings Mix 5 in 1 200g (Pet),GKM Based,NON KVI,Specialty Staples,After Meal,Mouth Freshners,AFTER Y,Only,0.2,499,8,2192,8,280,196,140,-40%,40%,45%,,
STPLS,JH,JH97138,97138,On1y Madrasi Saunf | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,After Meal,Mukhwash,Mukhwash,Only,0.15,91,28,3522,23,159,105,111.3,6%,40%,45%,,
STPLS,JH,JH97137,97137,On1y Rajwadi Mixture | 170g | Pack of 1,GKM Based,NON KVI,Specialty Staples,After Meal,Mukhwash,Mukhwash,Only,0.17,63,41,6230,25,199,131,139.3,6%,40%,45%,,
STPLS,JH,JH102248,102248,Pavaki Bhatuwa Urad Chana Masala Badi | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Urad Bari,Pavaki,0.15,5,4,308,3,81,49,77,36%,35%,40%,,
STPLS,JH,JH102252,102252,Pavaki Masoor Badi | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Masoor Bari,Pavaki,0.15,4,16,1056,11,69,41,66,38%,35%,40%,,
STPLS,JH,JH102251,102251,Pavaki Mithala Badi | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Mithala Bari,Pavaki,0.15,10,9,594,6,69,41,66,38%,35%,40%,,
STPLS,JH,JH102250,102250,Pavaki Moong Badi | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Moong Dal Bari,Pavaki,0.15,7,7,462,5,69,41,66,38%,35%,40%,,
STPLS,JH,JH102253,102253,Pavaki Rice Chaurouri | 125g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Rice Papad,Pavaki,0.125,14,9,576,7,67,40,64,38%,35%,40%,,
STPLS,JH,JH102254,102254,Pavaki Sabudana Chaurouri | 125g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Sabudana Papad,Pavaki,0.125,10,8,512,7,67,40,64,38%,35%,40%,,
STPLS,JH,JH102247,102247,Pavaki Urad Badi | 150 g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Urad Bari,Pavaki,0.15,8,12,924,5,81,49,77,36%,35%,40%,,
STPLS,JH,JH102249,102249,Pavaki Urad Chana Masala Badi | 150g | Pack of 1,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Urad Bari,Pavaki,0.15,5,3,231,1,81,49,77,36%,35%,40%,,
STPLS,JH,JH9903,9903,Sachamoti Sabudana 200g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,Sachamoti,0.2,1847,2187,86826,74,40,36,40,10%,30%,35%,,
STPLS,JH,JH10706,10706,Sachamoti Sabudana 500g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,Sachamoti,0.5,1146,3215,210657,73,65,48,70,31%,30%,35%,,
STPLS,JH,JH103207,103207,Singhara Atta | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Singhara Atta,ASM,0.2,473,223,13374,54,69,35,60,42%,40%,45%,,
STPLS,JH,JH95467,95467,Soyabadi Loose - 1kg,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Loose Container,1,1898,1804,188756,70,100,71,99,28%,15%,20%,,
STPLS,JH,JH95468,95468,Soyabadi Mini Loose | 1kg,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Loose Container,1,213,741,85181,56,150,95,115,17%,15%,20%,,
STPLS,JH,JH103208,103208,Soyabean Badi | 200 g | Pack of 1,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,ASM,0.2,663,5529,165879,73,39,16,30,47%,40%,45%,,
STPLS,WB,WB86207,86207,Dnv Kalai Bori 100g,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Kalai Bari,Dnv,0.1,741,2505,107936,79,45,32,39.6,19%,25%,30%,,
STPLS,WB,WB86208,86208,Dnv Musur Bori 100g,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Masoor Bari,Dnv,0.1,483,1273,49647,79,40,29,35.2,18%,25%,30%,,
STPLS,WB,WB95275,95275,DNV Sabudana 250g,GKM Based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,DNV,0.25,277,984,47232,79,50,36,42.5,15%,25%,30%,,
STPLS,WB,WB3220,3220,Fortune Mini Soya Chunks 200g,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Fortune,0.2,241,1236,53922,79,47,35,45,22%,25%,30%,,
STPLS,WB,WB81767,81767,Fortune Soya Chunks - 200g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Fortune,0.225,418,1845,83259,79,47,35,45,22%,25%,30%,,
STPLS,WB,WB13365,13365,Fortune Soya Chunks 44g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Fortune,0.044,763,4570,45685,79,10,7,10,30%,25%,30%,,
STPLS,WB,WB77782,77782,Fortune Soya Mini Chunks 44g,GKM Based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Fortune,0.04,653,4035,40350,79,10,7,10,30%,25%,30%,,
STPLS,WB,WB95867,95867,JK Matar Dal Bori 200 g,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Matar Bari,JK,0.2,11,107,8132,49,80,58,76,24%,25%,30%,,
STPLS,WB,WB95862,95862,JK Sabudana Small Moti 250 g,GKM Based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,JK,0.25,1241,2792,132572,78,50,40,49,18%,25%,30%,,
STPLS,WB,WB95861,95861,JK Sago Big Sabudana 500 g,GKM Based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Sabudana,JK,0.5,501,1332,122594,79,95,76,94,19%,25%,30%,,
STPLS,WB,WB95868,95868,JK Urad Bori 200 g,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Urad Bari,JK,0.2,17,92,8004,48,92,67,87,23%,25%,30%,,
STPLS,WB,WB95869,95869,JK Urda Masala Bori 200 g,GKM Based,NON KVI,Specialty Staples,Dal Bari,Dal Bari,Urad Bari,JK,0.2,24,91,7917,47,92,67,87,23%,25%,30%,,
STPLS,WB,WB104120,104120,Manpasand Soya chunks Mini 50 g,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Mini,Manpasand,0.05,93,740,7400,71,10,6,10,40%,35%,40%,,
STPLS,WB,WB104119,104119,Manpasand Soya Chunks 50 g,cost based,NON KVI,Specialty Staples,Soya Chunk,Soya Chunk,Soya Chunk Big,Manpasand,0.05,470,689,6890,68,10,6,10,40%,35%,40%,,
STPLS,WB,WB99166,99166,Mayurank Phaphar Atta 250g,cost based,NON KVI,Specialty Staples,Upwas Essentials,Upwas Essentials,Kuttu Atta,Mayurank,0.25,232,105,5250,36,53,37,50,26%,30%,35%,,
