source,Key,State,Marketed By,Brand,Item Code,Item Name,System MRP,MRP by Vendor,GKM (TOT Margin),GRN Margin,April invoice Landing,April Offer %,April Offer Rs.,April Final Landing,Promo Type,Category,Sub Category,Leaf Category,Apr 26 invoice Landing,Apr 26 Offer %,Apr 26 Offer Rs.,Apr 26 Final Landing,Offer Link,On Pack Selling Price,KEY,STATE,item_code,item_name,master_category,category,sub_category,tez_store_id,store_name,city,state,business_type,offer_creation_date,offer_id,group_id,campaign_name,title,offer_code,display_name,type,channel,offer_start,offer_end,offer_amountreward,offer_percentagereward,MRP,OFFER VALUE,FINAL SP WITH OFFER
FMCGF,JH30106,JH,Britannia Industries Ltd.,Britannia,30106,Britannia Treat Strawberry Wafers | 50g | Pack of 1,,50,10.55%,55.28%,44.73,44.73%,22.37,22.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH92273,JH,Britannia Industries Ltd.,Britannia,92273,Britannia Treat Vanilla Creme Wafers | 50g | Pack of 1,,50,10.55%,55.28%,44.73,44.73%,22.37,22.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH30709,JH,Britannia Industries Ltd.,Britannia,30709,Britannia Treat Orange Wafers 55g,,50,10.55%,55.28%,44.73,44.73%,22.37,22.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH97166,JH,Britannia Industries Ltd.,Britannia,97166,Britannia Good Day Fruit & Nut Cookies 450g,,180,10.55%,55.28%,161.01,44.73%,80.51,80.5,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH35217,JH,Britannia Industries Ltd.,Britannia,35217,Britannia Tiger Krunch Chocochip Biscuits 400g,,130,10.55%,55.28%,116.29,44.73%,58.15,58.14,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104271,JH,Britannia Industries Ltd.,Britannia,104271,Britannia Cheese Slices | 400g | Pack of 1,,490,8.26%,54.13%,449.53,45.87%,224.76,224.76,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH30322,JH,Britannia Industries Ltd.,Britannia,30322,Britannia Good Day Chocochip Cookies 400g,,150,10.55%,40.07%,134.18,29.52%,44.28,89.9,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH77176,JH,Britannia Industries Ltd.,Britannia,77176,Britannia Good Day Butter Cookies 600g Family Pack,,110,8.63%,26.90%,100.51,18.27%,20.1,80.41,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH16952,JH,Britannia Industries Ltd.,Britannia,16952,Britannia Marie Gold Biscuits 1Kg,,145,10.55%,23.97%,129.7,13.42%,19.46,110.24,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH16921,JH,Britannia Industries Ltd.,Britannia,16921,Britannia Good Day Cashew Cookies | 565g | Pack of 1,,120,8.63%,38.78%,109.64,30.15%,36.18,73.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH102491,JH,Britannia Industries Ltd.,Britannia,102491,Britannia Bourbon Biscuits | 500 g | Pack of 1,,140,8.93%,54.47%,127.5,45.54%,63.76,63.74,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH1061,JH,Britannia Industries Ltd.,Britannia,1061,Britannia Nutri Choice Digestive High Fiber Biscuits 960g,,198,10.55%,40.07%,177.11,29.52%,58.45,118.66,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH103047,JH,Britannia Industries Ltd.,Britannia,103047,Britannia Toastea Premium Bake Rusk With Real Elaichi | 1 kg | Pack of 1,,240,11.78%,40.89%,211.73,29.11%,69.86,141.86,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH12723,JH,Britannia Industries Ltd.,Britannia,12723,Britannia Winkin Cow Thick Classic Lassi 180ml,,20,11.50%,20.35%,17.7,8.85%,1.77,15.93,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH92812,JH,Britannia Industries Ltd.,Britannia,92812,Britannia Winkin Cow Intense Chocolate Rich Milkshake 180 ml,,37,11.50%,25.66%,32.75,14.16%,5.24,27.51,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH13931,JH,Britannia Industries Ltd.,Britannia,13931,Britannia Winkin Cow Milkshake Mango 200ml+Nutri Choice Hi Fibre Digestive Biscuits 100g,,25,11.50%,20.35%,22.13,8.85%,2.21,19.91,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH87778,JH,Britannia Industries Ltd.,Britannia,87778,Britannia Winkin Cow Extraaa Chocolicious Thick Milk Shake | 180ml | Pack of 1,,40,11.50%,25.66%,35.4,14.16%,5.66,29.74,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH90087,JH,Britannia Industries Ltd.,Britannia,90087,Britannia Winkin Cow Strawberilicious Thick Shake 180ml,,40,11.50%,25.66%,35.4,14.16%,5.66,29.74,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH89961,JH,Britannia Industries Ltd.,Britannia,89961,Britannia Winkin Cow Vanillicious Thick Milkshake 180ml,,40,11.50%,25.66%,35.4,14.16%,5.66,29.74,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH104857,JH,Britannia Industries Ltd.,Britannia,104857,Britannia Winkin Cow Bourbon Milkshake 180 ml,,40,11.50%,25.66%,35.4,14.16%,5.66,29.74,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH76383,JH,Parle Products,Parle,76383,Parle Bigger Kaccha Mango Bite Candy 198g,,60,17.00%,33.60%,49.8,16.60%,9.96,39.84,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH100085,JH,Parle Products,Parle,100085,Parle Rol-a-Cola 100g,,30,17.00%,44.39%,24.9,27.39%,8.22,16.68,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH23375,JH,Parle Products,Parle,23375,Parle Real Elaichi Premium Rusk 291.2g,,60,17.00%,29.45%,49.8,12.45%,7.47,42.33,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH88165,JH,Parle Products,Parle,88165,Parle Bigger 2 In 1 Eclairs Toffee 198g,,60,17.00%,33.60%,49.8,16.60%,9.96,39.84,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH77297,JH,Parle Products,Parle,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,,240,17%,33.60%,199.2,16.60%,39.84,159.36,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH67095,JH,Parle Products,Parle,67095,Parle G Gold Biscuits 1 Kg,,143,11%,19.90%,127.27,8.90%,12.73,114.54,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH75582,JH,Parle Products,Parle,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies 412.5g,,134,15%,36.25%,113.9,21.25%,28.48,85.43,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH68865,JH,Parle Products,Parle,68865,Parle Krackjack 700g,,135,14%,26.90%,116.1,12.90%,17.42,98.69,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH66348,JH,Parle Products,Parle,66348,Parle G Original Glucose Biscuit 800g,,90,11%,18.12%,80.1,7.12%,6.41,73.69,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH16607,JH,Parle Products,Parle,16607,Parle Krackjack 400g,,70,14%,26.90%,60.2,12.90%,9.03,51.17,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH68867,JH,Parle Products,Parle,68867,Parle Monaco Biscuits Classic Regular 400g,,70,14%,26.90%,60.2,12.90%,9.03,51.17,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH2943,JH,Parle Products,Parle,2943,Parle Hide & Seek With Choco Chip Cookies 200g,,54,15%,23.50%,45.9,8.50%,4.59,41.31,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH15671,JH,Parle Products,Parle,15671,Parle Orange Bite 214.5g,,57,17%,33.60%,47.31,16.60%,9.46,37.85,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH86781,JH,Parle Products,Parle,86781,Parle Nutricrunch Sugar Free Lite Crackers 304.2g,,40,15%,32.00%,34,17.00%,6.8,27.2,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH10721,JH,Parle Products,Parle,10721,Parle Marie 300g,,36,14%,26.89%,30.96,12.89%,4.64,26.32,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH42797,JH,Parle Products,Parle,42797,Parle Fab Bourbon Chocolate Cream Biscuits 150g,,36,14%,24.33%,30.96,10.33%,3.72,27.24,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH4805,JH,Parle Products,Parle,4805,Parle Hide & Seek Finest Chocolate 100 g,,27,15%,25.20%,22.95,10.20%,2.75,20.2,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH12013,JH,Parle Products,Parle,12013,Parle Hide & Seek Caffe Mocha Biscuits 100g,,27,15%,27.74%,22.95,12.74%,3.44,19.51,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH92813,JH,Parle Products,Parle,92813,Parle Monaco Cheesling 300 g,,140,14%,31.20%,120.4,17.20%,24.08,96.32,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH81236,JH,Parle Products,Parle,81236,Parle Monaco Classic Cheeslings 150g,,70,14%,26.90%,60.2,12.90%,9.03,51.17,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,JH23375,JH,Parle Products,Parle,23375,Parle Real Elaichi Premium Rusk 291.2g,,60,17%,29.45%,49.8,12.45%,7.47,42.33,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG13663,CG,HUL,Hul,13663,Horlicks Health & Nutrition Drink Chocolate Flavour 1 Kg,,450,7.41%,13.85%,416.66,6.44%,29,387.66,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG4789,CG,HUL,Hul,4789,Horlicks Womens Plus chocolate Flavour 400g,,294,7.41%,10.47%,272.21,3.06%,9,263.21,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG12795,CG,HUL,Hul,12795,Horlicks Protein Plus Chocolate Flavour 400g,,595,12.28%,26.57%,521.93,14.29%,85,436.93,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2828,CG,HUL,Hul,2828,Horlicks Womens Plus Caramel Flavour 400g,,284,7.40%,10.57%,262.98,3.17%,9,253.98,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2841,CG,HUL,Hul,2841,Horlicks Chocolate Flavour Jar 500g,,229,7.41%,19.20%,212.03,11.79%,27,185.03,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG73474,CG,HUL,Hul,73474,Horlicks Health & Nutrition Drink Chocolate 1 Kg Jar,,480,7.41%,13.66%,444.43,6.25%,30,414.43,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG12835,CG,HUL,Hul,12835,Horlicks Lite Nourishment For Active Adults 450g,,310,7.41%,12.57%,287.03,5.16%,16,271.03,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG3239,CG,HUL,Hul,3239,Horlicks Women Plus Caramel Flavour Jar 400g,,315,7.41%,13.76%,291.66,6.35%,20,271.66,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2844,CG,HUL,Hul,2844,Horlicks Mother's Plus Vanilla Flavour 400g,,620,7.41%,8.22%,574.06,0.81%,5,569.06,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG81953,CG,HUL,Hul,81953,Hellmanns Creamy & Rich Tasting Real Mayonaise 800g,,190,8.26%,19.31%,174.31,11.05%,21,153.31,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG96576,CG,HUL,Hul,96576,Knorr Green Chilli Sauce Pouch 200g,,55,8.26%,26.44%,50.46,18.18%,10,40.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG96575,CG,HUL,Hul,96575,Knorr Dark Soya Sauce Pouch 200g,,55,8.25%,26.43%,50.46,18.18%,10,40.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG30253,CG,HUL,Hul,30253,Horlicks Health & Nutrition Drink Classic Malt 750g,,405,7.41%,20.99%,374.99,13.58%,55,319.99,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG4787,CG,HUL,Hul,4787,Horlics Vanilla Floured 500g,,275,7.41%,9.23%,254.62,1.82%,5,249.62,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG70474,CG,HUL,Hul,70474,Horlicks Chocolate Delight Flavour 750g Pouch,,329,7.41%,23.82%,304.62,16.41%,54,250.62,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG100889,CG,HUL,Hul,100889,Knorr Korean Ramen Spicy Gochujang Chicken Meal 91g,,80,8.26%,27.01%,73.39,18.75%,15,58.39,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG96577,CG,HUL,Hul,96577,Knorr Red Chilli Sauce Pouch 200g,,55,8.25%,26.43%,50.46,18.18%,10,40.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG14530,CG,HUL,Hul,14530,Kissan Juicy Orange Squash 750ml,,145,10.71%,16.23%,129.47,5.52%,8,121.47,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG37307,CG,HUL,Hul,37307,Knorr Schezwan Sauce 200g,,65,8.26%,17.49%,59.63,9.23%,6,53.63,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG96914,CG,HUL,Hul,96914,Knorr Korean Ramen Spicy Jjajangmyeon Veg Meal 110g,,55,8.25%,22.80%,50.46,14.55%,8,42.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG94201,CG,HUL,Hul,94201,Knorr Chinese Chilli Gravy Mix 52 g,,60,8.00%,16.33%,55.2,8.33%,5,50.2,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG102912,CG,HUL,Hul,102912,Knorr Korean Gochujang Sauce | 200 Gm | Pack of 1,,93,8.25%,24.38%,85.33,16.13%,15,70.33,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG68071,CG,HUL,Hul,68071,Knorr Pizza & Pasta Sauce 200g,,60,8.26%,18.26%,55.04,10.00%,6,49.04,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG86683,CG,HUL,Hul,86683,Kissan Fresh Tomato Ketchup 1.1 Kg,,140,9.91%,24.20%,126.13,14.29%,20,106.13,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG27803,CG,HUL,Hul,27803,Kissan Sweet & Spicy Sauce 415g,,75,9.91%,16.58%,67.57,6.67%,5,62.57,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG12635,CG,HUL,Hul,12635,Brooke Bond Red Label Tea 500g,,270,6.54%,19.50%,252.34,12.96%,35,217.34,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2466,CG,HUL,Hul,2466,Bru Instant Coffee 50g Pouch,,155,8.68%,24.81%,141.55,16.13%,25,116.55,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG13783,CG,HUL,Hul,13783,Kissan Crunchy Peanut Butter 350g,,175,8.26%,16.83%,160.55,8.57%,15,145.55,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG99840,CG,HUL,Hul,99840,Kissan Hazelnut Choco Peanut Spread 350g,,255,8.26%,20.02%,233.94,11.76%,30,203.94,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG94428,CG,HUL,Hul,94428,Kissan Sweet And Spicy Sauce 850 g,,130,9.91%,25.29%,117.12,15.38%,20,97.12,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG96913,CG,HUL,Hul,96913,Knorr Korean Ramen Spicy Kimchi Veg Meal 96g,,55,8.26%,22.81%,50.46,14.55%,8,42.46,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG100618,CG,HUL,Hul,100618,Knorr Schezwan Sauce | 500g | Pack of 1,,140,8.26%,29.69%,128.44,21.43%,30,98.44,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG103386,CG,HUL,Hul,103386,Taaza Masala Chaska Tea | 1kg | Pack of 1,,300,8.26%,21.59%,275.22,13.33%,40,235.22,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG11764,CG,HUL,Hul,11764,Bru Instant Coffee 100g,,350,8.68%,15.82%,319.62,7.14%,25,294.62,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG100959,CG,HUL,Hul,100959,Bru Gold Freeze Dried Coffee | 55g | Jar | Pack of 1,,320,7.04%,15.48%,297.47,8.44%,27,270.47,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG73475,CG,HUL,Hul,73475,Brooke Bond Red Label Natural Care Tea 500g,,310,6.54%,17.83%,289.73,11.29%,35,254.73,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG12807,CG,HUL,Hul,12807,Horlicks Classic Malt 2X500g+Container Free,,600,7.41%,19.08%,555.54,11.67%,70,485.54,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10759,CG,HUL,Hul,10759,Horlicks Women Plus Chocolate Flavour Jar400g,,324,7.41%,13.58%,299.99,6.17%,20,279.99,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG81197,CG,HUL,Hul,81197,Hellmanns Creamy & Rich Real Mayonaise 250g,,90,8.26%,13.82%,82.57,5.56%,5,77.57,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG13612,CG,HUL,Hul,13612,Kissan Peanut Butter Creamy 350g,,165,8.26%,17.35%,151.37,9.09%,15,136.37,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10651,CG,MTR Foods,MTR,10651,MTR Rava Idli 500g,,133,18.00%,24.02%,109.06,6.02%,8,101.06,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10652,CG,MTR Foods,MTR,10652,MTR Dosa mix 500g,,138,18.00%,25.25%,113.16,7.25%,10,103.16,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10650,CG,MTR Foods,MTR,10650,MTR Rice Idli Mix 500g,,138,18.00%,23.80%,113.16,5.80%,8,105.16,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10653,CG,MTR Foods,MTR,10653,MTR Upma mix 160g,,58,18.00%,24.90%,47.56,6.90%,4,43.56,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG37347,CG,MTR Foods,MTR,37347,MTR 3min Poha Pouch 60g,,27,18.00%,25.41%,22.14,7.41%,2,20.14,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG10653,CG,MTR Foods,MTR,10653,MTR 3 min Upma Pouch 60g,,27,18.00%,25.41%,22.14,7.41%,2,20.14,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG37353,CG,MTR Foods,MTR,37353,MTR Vermicelli 850g,,95,18.00%,28.53%,77.9,10.53%,10,67.9,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG102838,CG,MTR Foods,MTR,102838,MTR Roasted Vermicelli 850g,,135,18.00%,27.63%,110.7,9.63%,13,97.7,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG66302,CG,Rasna Pvt. Ltd.,Rasna,66302,Rasna Insta Orange 750g,,300,20.00%,55.00%,240,35.00%,105,135,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG66301,CG,Rasna Pvt. Ltd.,Rasna,66301,Rasna Insta Mango 750g,,300,20.00%,55.00%,240,35.00%,105,135,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG99564,CG,Kellogg's India,Kellogg's,99564,KELLOGGS MUESLI FRUIT & NUT PP 75g,,52,11.50%,55.74%,46.02,44.24%,23,23.02,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG103114,CG,Kellogg's India,Kellogg's,103114,Kellogg's Multigrain Cornflakes 450gm,,280,11.50%,56.90%,247.8,45.40%,127.12,120.68,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG100665,CG,Kellogg's India,Kellogg's,100665,Kellogg's Millet Muesli 500g,,354,11.50%,58.54%,313.29,47.04%,166.52,146.77,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG102267,CG,Kellogg's India,Kellogg's,102267,Kellogg’s Muesli 0% Added Sugar 400gm PP,,360,11.50%,56.41%,318.6,44.91%,161.68,156.92,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG104418,CG,Kellogg's India,Kellogg's,104418,Kellogg's Choco Millet Muesli 400gm,,354,11.50%,57.50%,313.29,46.00%,162.84,150.45,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG18376,CG,Kellogg's India,Kellogg's,18376,Kellogg's Almond Corn Flakes 1kg,,516,11.50%,29.50%,456.66,18.00%,92.88,363.78,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG18409,CG,Kellogg's India,Kellogg's,18409,Kelloggs Choco Moon And Stars 1.2 Kg,,666,11.50%,49.09%,589.41,37.59%,250.35,339.06,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG84046,CG,Kellogg's India,Kellogg's,84046,kellogg Muesli Nut Delight 1kg,,740,11.50%,45.21%,654.9,33.71%,249.45,405.45,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG102419,CG,Kellogg's India,Kellogg's,102419,Pringles Desi Masala Tadka Crisps 141g,,169,11.50%,35.30%,149.57,23.80%,40.22,109.34,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG17844,CG,Kellogg's India,Kellogg's,17844,PRINGLES ORIGINAL POTATO CRISPS 141g CAN,,169,11.50%,35.30%,149.57,23.80%,40.22,109.34,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2859,CG,Nissin Foods,Nissin,2859,NISSIN CUP NOODLES MAZEDAR MASALA 70G,,55,18.00%,25.45%,45.1,7.45%,4.1,41,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2862,CG,Nissin Foods,Nissin,2862,NISSIN CUP NOODLES VEGGI MANCHOW 70G,,55,18.00%,25.45%,45.1,7.45%,4.1,41,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG1619,CG,Nissin Foods,Nissin,1619,NISSIN CUP NOODLES SPICED CHICKEN 70G,,55,18.00%,25.45%,45.1,7.45%,4.1,41,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG30509,CG,Nissin Foods,Nissin,30509,NISSIN GEKI HOT & SPICY KOREAN CHICKEN NOODLES 80G,,55,18.00%,34.40%,45.1,16.40%,9.02,36.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG17475,CG,Nissin Foods,Nissin,17475,TOP RAMEN GEKI HOT & SPICY KOREAN VEG NOODLES 80G,,55,18.00%,34.40%,45.1,16.40%,9.02,36.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG93823,CG,Nissin Foods,Nissin,93823,NISSIN GEKI HOT & SPICY KOREAN KIMCHI NOODLES 80G,,55,18.00%,34.40%,45.1,16.40%,9.02,36.08,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2868,CG,Nissin Foods,Nissin,2868,TOP RAMEN CURRY 280g,,103,18.00%,26.20%,84.46,8.20%,8.45,76.01,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGF,CG2867,CG,Nissin Foods,Nissin,2867,TOP RAMEN MASALA 360GM,,82,18.00%,34.40%,67.24,16.40%,13.45,53.79,ON Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
