State,Item Code,Item Name,Category,Sub-Category,Leaf Category,Brand,Product Type,Marketd By,Master Catgory
WB,2599,Saffola Masala Oats Classic | 500g | Pack of 1,Breakfast,Breakfast & Cereals,Oats,Saffola,Oats,Marico limited,FMCGF
WB,14927,Saffola Masala Oats Classic Masala 38g,Breakfast,Breakfast & Cereals,Oats,Saffola,Oats,Marico limited,FMCGF
WB,14056,Saffola Masala Oats Tasty Evening Snack Fibre Rich Veggie Twist | 38g | Pack of 1,Breakfast,Breakfast & Cereals,Oats,Saffola,Oats,Marico limited,FMCGF
WB,2601,Saffola Oats Natural | 1 Kg + 300g Free | Pack of 1,Breakfast,Breakfast & Cereals,Oats,Saffola,Oats,Marico limited,FMCGF
WB,12721,Slice 125ml Tetra Pack,Beverages,Drinks & Juices,Fruit Juices,Slice,Mango Juice,Pepsico Beverages,FMCGF
WB,69206,Slice Thickest Mango Drink 1.75 Ltr,Beverages,Drinks & Juices,Fruit Juices,Slice,Mango Juice,Pepsico Beverages,FMCGF
WB,95034,Sobisco Lemon Puff 125 g,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Sobisco,Cream Cracker Biscuit,Sona Biscuits Ltd.,FMCGF
WB,95031,Sobisco Premium Coconut Crunchy Cookies | 225g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Sobisco,Cookies,Sona Biscuits Ltd.,FMCGF
WB,4872,Sobisco Prime Time Elaichi Flavour Biscuits | 378g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Sobisco,Flavoured Biscuits,Sona Biscuits Ltd.,FMCGF
WB,4871,Sobisco Sona Biscuit Marie More Tasty More Crispy Marie 270g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Marie & Digestive,Sobisco,Marie & Digestive Biscuit,Sona Biscuits Ltd.,FMCGF
WB,76793,Sprite Soft Drink - 2L,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
WB,4694,Sprite Soft Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
WB,4696,Sprite Soft Drink | 750ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
WB,8346,Sting Energy Drinks PET 300ml,Beverages,Drinks & Juices,Energy Drinks,Sting,Energy Drink,Pepsico Beverages,FMCGF
WB,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,Beverages,Drinks & Juices,Fruit Juices,Storia,Coconut Water,Storia Foods & Beverages Private Limited,FMCGF
WB,95907,Sundrop Peanut Butter with Honey Crunchy | 300g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Peanut Butter,Sundrop,Peanut Butter,Agro Tech Foods,FMCGF
WB,34751,Sunfeast Dark Fantasy Bourbon Biscuits | 54 g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sunfeast,Cream Biscuit,ITC Ltd,FMCGF
WB,100914,Sunfeast Dark Fantasy Choco Fills | 230g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sunfeast,Cream Biscuit,ITC Ltd,FMCGF
WB,28755,Sunfeast Dark Fantasy Yumfills Pie | 242g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Sunfeast,Cream Filled Pie,ITC Ltd,FMCGF
WB,34756,Sunfeast Yippee MagicMasala | 544g-580.8g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Noodles,Yippee,Instant Noodles,ITC Ltd,FMCGF
WB,12833,Tata Tea Agni | 1 Kg | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2491,Tata Tea Agni | 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2494,Tata Tea Elaichi Chai 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2496,Tata Tea Gold | 500g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2498,Tata Tea Gold 100g,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2495,Tata Tea Gold 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,2500,Tata Tea Premium | 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Tata Tea,Dust Tea,Tata Consumer Products,FMCGF
WB,4698,Thums Up | 750ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
WB,68603,Thums Up Drink - 2L,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
WB,4910,Thums Up Soft Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
WB,4666,Uncle Chipps Plain Salted Potato Chips 48.1g,Biscuits & Snacks,Chips & Namkeen,"Chips, Puffs & Nachos",Uncle Chipps,Potato Chips,Pepsico Foods,FMCGF
WB,4668,Uncle Chipps Spice Treat Potato Chips | 48.1g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,"Chips, Puffs & Nachos",Uncle Chipps,Potato Chips,Pepsico Foods,FMCGF
WB,4669,Uncle Chips Plain Salted Potato Chips 24g,Biscuits & Snacks,Chips & Namkeen,"Chips, Puffs & Nachos",Uncle Chipps,Potato Chips,Pepsico Foods,FMCGF
WB,8592,Weikfield Baking Powder | 50g | Pack of 1,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Baking Powder,Weikfield Foods Private Limited.,FMCGF
WB,13312,Weikfield Baking Soda 100g,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Baking Soda,Weikfield Foods Private Limited.,FMCGF
WB,8594,Weikfield Corn Starch | 100g | Pack of 1,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Corn Flour,Weikfield Foods Private Limited.,FMCGF
WB,8315,Weikfield Custard Powder Vanilla | 100g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Dessert Mixes,Weikfield,Custard Powder,Weikfield Foods Private Limited.,FMCGF
WB,16419,Winkies Chocolate Cake Slice | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
WB,30020,Winkies Chocoluv Double Chocolate Vanilla Cream Layer Cake | 18g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
WB,27951,Winkies Fruit Cake Sliced | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Fruit Cake,Dream Bake Private Limited,FMCGF
WB,102089,Winkies Love Bite Choco | 50g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
WB,16420,Winkies Marble Slice Cake | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
WB,2781,Kinder Joy Surprise Growing Generation | 20g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Kinder Joy,Wafer Chocolate,Ferrero India,FMCGF
WB,74103,Prabhuji Pure Food Munchy Masti Bhujia | 900g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Prabhuji,Bhujia Sev,Haldiram Snacks Food Private Limited,FMCGF
WB,3064,Maggi Hot & Sweet Tomato Chilli Sauce | 500g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Chinese Sauce,Maggi,Tomato Chilli Sauce,Nestle India,FMCGF
WB,2477,Brooke Bond Red Label Tea 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Brooke Bond,Dust Tea,HUL,FMCGF
WB,22219,Knorr Manchow Veg Soup | 11g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Soup,Knorr,Soup (Vegetable),HUL,FMCGF
WB,3098,Knorr Hot & Sour Veg Cup A Soup | 10.5g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Soup,Knorr,Soup (Vegetable),HUL,FMCGF
WB,3102,Knorr Tomato Chatpata Soup | 13.5g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Soup,Knorr,Soup (Vegetable),HUL,FMCGF
WB,10767,Knorr Sweet Corn Veg Soup | 9.5g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Soup,Knorr,Soup (Vegetable),HUL,FMCGF
WB,71046,Britannia 50 50 Maska Chaska Salted Biscuits 100g,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Britannia 50-50,Flavoured Biscuits,Britannia Industries Ltd.,FMCGF
WB,13705,Lay's India's Magic Masala Potato Chips | 67g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,"Chips, Puffs & Nachos",Lay's,Potato Chips,Pepsico Foods,FMCGF
WB,756,Pasta Macroni | 500g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Pasta,ASM,Macaroni Pasta,ASM,FMCGF
WB,755,Pasta Macroni | 250g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Pasta,ASM,Macaroni Pasta,ASM,FMCGF
WB,2777,Kellogg's Muesli Fruit & Nut | 500g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Choco Flakes,Kellogg's India,FMCGF
WB,90157,Haldirams Indian Snacks Mixture | 400g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Mixture,Haldiram Snacks Food Private Limited,FMCGF
WB,34477,Haldirams Namkeen Punjabi Tadka | 43g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Mixture,Haldiram Snacks Food Private Limited,FMCGF
WB,46557,Meri Chai Health Premium Tea Jar | 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Meri Chai,Leaf Tea,Balaji Agro,FMCGF
WB,10021,Cadbury Dairy Milk Silk Hazelnut | 54g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Dairy Milk,Milk Chocolate,Mondelez India Foods,FMCGF
WB,1251,Cadbury Dairy Milk Fruit And Nut Chocolate Bar | 36g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Cadbury Dairy Milk,Milk Chocolate,Mondelez India Foods,FMCGF
WB,1248,Cadbury Dairy Milk Chocolate Bar 40g,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Cadbury,Milk Chocolate,Mondelez India Foods,FMCGF
WB,8476,Kissan Mixed Fruit Jam | 500g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Jams & Spread,Kissan,Mixed Fruit Jam,HUL,FMCGF
WB,3408,Sat Isabgol | 90g | Pack of 1,Health & Wellness,Immunity & Health Boosters,Ayurveda & Digestive Health,Dabur,Isabgol,Dabur India Limited,FMCGF
WB,17475,Nissin Hot & Spicy Geki Korean Veg Noodles 80g,Packaged & Instant Food,Noodles & Instant Food,Noodles,Nissin,Instant Noodles,Nissin Foods,FMCGF
WB,2412,Maggi Masala Veg Atta Noodles | 72.5g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Noodles,Maggi,Instant Noodles,Nestle India,FMCGF
WB,8308,Haldirams Mini Bhakarwadi | 200g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Bhakarwadi,Haldiram Snacks Food Private Limited,FMCGF
WB,2828,Horlicks Womens Plus Caramel Flavour | 400g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Horlicks,Health Drink Powder,HUL,FMCGF
WB,2842,Horlicks Junior Vanilla | 450g Pouch | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Junior Horlicks,Health Drink Powder,HUL,FMCGF
WB,8437,Glucon D Original Refill | 1 Kg | Pack of 1,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
WB,30683,Cipla Prolyte ORS Orange Drink 200ml,Health & Wellness,Immunity & Health Boosters,ORS,Cipla,Glucose Drink,Cipla Health Limited,FMCGF
WB,4854,Parle G Glucos Biscuits | 250g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Glucose & Milk Biscuits,Parle - G,Glucose & Milk Biscuits,Parle Products,FMCGF
WB,10098,Maaza Mango Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Fruit Juices,Maaza,Mango Juice,Coca-Cola,FMCGF
WB,4929,Maaza Refresh Mango Fruit Drink Rs.10 Tetra Pack,Beverages,Drinks & Juices,Fruit Juices,Maaza,Mango Juice,Coca-Cola,FMCGF
WB,10736,Sunfeast Bounce Orange Creme Biscuits | 56g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sunfeast,Cream Biscuit,ITC Ltd,FMCGF
WB,30606,Bisleri Water Bottle 5 Ltr,Beverages,Drinks & Juices,Water & Soda,Bisleri,Drinking Water,Bisleri India,FMCGF
WB,46556,Meri Chai Elaichi Tea 250g,Beverages,"Tea, Coffee & Milk Drink",Tea,Meri Chai,Flavoured Tea,Balaji Agro,FMCGF
WB,88518,Haldirams Nagpur Khari Boondi 200g,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Boondi,Haldiram Snacks Food Private Limited,FMCGF
WB,96349,Nestle Lactogen Pro 2 After 6 Months Upto 12 Months Box 400g,Baby Care,Baby Food & Formula,Baby Food,Nestle Lactogen,Baby Formula Food,Nestle India,FMCGF
WB,96350,Nestle Lactogen Pro 1 Upto 6 Month Box 400g,Baby Care,Baby Food & Formula,Baby Food,Nestle Lactogen,Baby Formula Food,Nestle India,FMCGF
WB,97037,Nestle Cerelac Wheat Apple 6-24 Months 350g,Baby Care,Baby Food & Formula,Baby Food,Nestle,Baby Formula Food,Nestle India,FMCGF
WB,4614,Sugar Free Natural - 100 Pellets,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Sugar Free,Artificial Sweetener,Zydus Wellness Products Ltd,FMCGF
WB,4631,Haldirams Aloo Bhujia | 350g + 50g Free | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Aloo Bhujia,Haldiram Snacks Food Private Limited,FMCGF
WB,10457,Chings Secret Chilli Vinegar 170ml,Packaged & Instant Food,Ketchup & Spread,Chinese Sauce,Chings,Vinegar,Tata Consumer Products,FMCGF
WB,84,Chings Dark Soya Sauce Pouch | 90g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Chinese Sauce,Chings,Soya Sauce,Tata Consumer Products,FMCGF
WB,87054,Pepsi Black Can 300ml,Beverages,Drinks & Juices,Soft Drinks,Pepsi,Black Soft Drink,Pepsico Beverages,FMCGF
WB,93823,Nissin Hot & Spicy Korean Kimchi Flavour Instant Noodles 80 g,Packaged & Instant Food,Noodles & Instant Food,Noodles,Nissin,Instant Noodles,Nissin Foods,FMCGF
WB,10587,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar | 129g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Cadbury,Milk Chocolate,Mondelez India Foods,FMCGF
WB,1245,Cadbury Chocobakes Choco Filled Cookies 57.5g,Biscuits & Snacks,Biscuits & Cookies,Cookies,Cadbury Chocobakes,Cream Filled Cookie,Mondelez India Foods,FMCGF
WB,2604,Saffola Oats Delicious Creamy Oats 100% Natural High Protein & Fibre Healthy Cereal 500g,Breakfast,Breakfast & Cereals,Oats,Saffola,Oats,Marico limited,FMCGF
JH,3437,Himalaya Gentle Baby Powder 100g,Baby Care,Baby Skin Care,Baby Body Powders,Himalaya,Baby Body Powder,The Himalaya Drug Company,FMCGNF
JH,3594,Johnson Baby Powder 100g,Baby Care,Baby Skin Care,Baby Body Powders,Johnson's,Baby Body Powder,Johnson & Johnson,FMCGNF
JH,3566,Himalaya Gentle Baby Cream 100ml,Baby Care,Baby Skin Care,Baby Creams,Himalaya,Baby Cream,The Himalaya Drug Company,FMCGNF
JH,3568,Himalaya Gentle Baby Cream - 50ml,Baby Care,Baby Skin Care,Baby Creams,Himalaya,Baby Cream,The Himalaya Drug Company,FMCGNF
JH,4958,Johnsons Baby Cream 50g,Baby Care,Baby Skin Care,Baby Creams,Johnson's,Baby Cream,Johnson & Johnson,FMCGNF
JH,3569,Himalaya Gentle Baby Lotion 100ml,Baby Care,Baby Skin Care,Baby Lotion,Himalaya,Baby Lotion,The Himalaya Drug Company,FMCGNF
JH,8474,Johnson's Baby Lotion | 100ml | Pack of 1,Baby Care,Baby Skin Care,Baby Lotion,Johnson's,Baby Lotion,Johnson & Johnson,FMCGNF
JH,1456,Dabur Lal Tail 100ml,Baby Care,Baby Skin Care,Baby Massage Oils,Dabur,Baby Massage Oil,Dabur India Limited,FMCGNF
JH,3436,Himalaya Baby Massage Oil With Olive Oil & Winter Cherry | 100ml | Pack of 1,Baby Care,Baby Skin Care,Baby Massage Oils,Himalaya,Baby Massage Oil,The Himalaya Drug Company,FMCGNF
JH,3595,Johnson Vitamin E Baby Oil 100ml,Baby Care,Baby Skin Care,Baby Massage Oils,Johnson's,Baby Massage Oil,Johnson & Johnson,FMCGNF
JH,3787,Himalaya Gentle Baby Shampoo 100ml,Baby Care,Baby Bath,Baby Shampoo,Himalaya,Baby Shampoo,The Himalaya Drug Company,FMCGNF
JH,3788,Himalaya Gentle Baby Shampoo 200ml | Pack of 1,Baby Care,Baby Bath,Baby Shampoo,Himalaya,Baby Shampoo,The Himalaya Drug Company,FMCGNF
JH,2416,Johnsons Baby No More Tears Shampoo 100ml,Baby Care,Baby Bath,Baby Shampoo,Johnson's,Baby Shampoo,Johnson & Johnson,FMCGNF
JH,4128,Himalaya Extra Moisturizing Baby Soap Aloe Vera Olive & Milk 75g,Baby Care,Baby Bath,Baby Soaps,Himalaya,Baby Soap,The Himalaya Drug Company,FMCGNF
JH,4124,Himalaya Refreshing Baby Soap 75g,Baby Care,Baby Bath,Baby Soaps,Himalaya,Baby Soap,The Himalaya Drug Company,FMCGNF
JH,10068,Johnsons Baby Soap With Baby Lotion & Vitamin E 75g,Baby Care,Baby Bath,Baby Soaps,Johnson's,Baby Soap,Johnson & Johnson,FMCGNF
JH,4403,Himalaya Gentle Baby Wipes 72N,Baby Care,Baby Hygiene,Diapers & Wipes,Himalaya,Baby Wipes,The Himalaya Drug Company,FMCGNF
JH,4405,Johnson Baby Skincare Wipes 20N,Baby Care,Baby Hygiene,Diapers & Wipes,Johnson's,Baby Wipes,Johnson & Johnson,FMCGNF
JH,13697,Mamy Poko Pants All Night Absorb | M | Pack of 15,Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,104515,"MamyPoko All Night Absorb Baby Diaper Pants (NB, Up to 5 kg, 20 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,12622,MamyPoko Pants All Night Absorb | Large | Pack of 13,Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,16242,MamyPoko Pants All Night Absorb | Small | Pack of 18,Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,91129,"MamyPoko Standard Crisscross Baby Diaper Pants (L, 9-14 kg, 40 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,91128,"MamyPoko Standard Crisscross Baby Diaper Pants (M, 7-12 kg, 46 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,MamyPoko,Diaper Pants,Unicharm India Pvt Ltd,FMCGNF
JH,11582,"Pampers Baby Dry Pant Diapers (M, 7-12 kg, 8 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,83958,"Pampers Happy Skin Baby Diaper Pants (L, 9-14 kg, 26 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,82804,"Pampers Happy Skin Baby Diaper Pants (M, 7-12 kg, 30 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,4550,"Pampers Happy Skin Baby Diaper Pants (NB, 0-5 kg, 10 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,82803,"Pampers Happy Skin Baby Diaper Pants (S, 4-8 kg, 38 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,8211,"Pampers Happy Skin Diaper Pants (L, 9 - 14 kg - 7 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,82789,"Pampers Happy Skin Diaper Pants (S, 4 - 8 kg - 10 Diapers)",Baby Care,Baby Hygiene,Diapers & Wipes,Pampers,Diaper Pants,Procter & Gamble,FMCGNF
JH,30404,Colgate Barbie Extra Soft 5Years+ Kids Toothbrush Pack of 1,Baby Care,Baby Oral and Hair Care,Baby Toothbrushes,Colgate,Kids Toothbrush,Colgate Palmolive,FMCGNF
JH,13769,Colgate Kids 0 to 2 Years Extra Soft Toothbrush 1N,Baby Care,Baby Oral and Hair Care,Baby Toothbrushes,Colgate,Kids Toothbrush,Colgate Palmolive,FMCGNF
JH,10825,Colgate Kids 2+ Years Extra Soft Toothbrush | Pack of 1,Baby Care,Baby Oral and Hair Care,Baby Toothbrushes,Colgate,Kids Toothbrush,Colgate Palmolive,FMCGNF
JH,4445,Gillette Guard Cartridges Pouch 4Pc,Personal Care,Mens Grooming,"Razors, Blades & Cartridges",Gillette,Blades & Cartridges,Procter & Gamble,FMCGNF
JH,86537,Gillette Guard Platinum Coated Razor Blade Cartridge 1N,Personal Care,Mens Grooming,"Razors, Blades & Cartridges",Gillette Guard,Blades & Cartridges,Procter & Gamble,FMCGNF
JH,5033,Gillette Guard Shaving Cream 125g,Personal Care,Mens Grooming,"Shaving Foam, Gel & Cream",Gillette Guard,Shaving Cream,Procter & Gamble,FMCGNF
JH,4442,Gillette Razor Guard 1N,Personal Care,Mens Grooming,"Razors, Blades & Cartridges",Gillette,Razor,Procter & Gamble,FMCGNF
JH,3552,Gillette Razor Presto B3G1 Free,Personal Care,Mens Grooming,"Razors, Blades & Cartridges",Gillette,Razor,Procter & Gamble,FMCGNF
JH,10420,Gillette Shave Brush 1N,Personal Care,Mens Grooming,Grooming Essentials,Gillette,Shaving Brush,Procter & Gamble,FMCGNF
JH,4458,Gillette Wilkinson Sword Razor Blades 5N,Personal Care,Mens Grooming,"Razors, Blades & Cartridges",Gillette,Blades & Cartridges,Procter & Gamble,FMCGNF
JH,11306,Moov Active Spray 35g,Health & Wellness,Pain Relief,Pain Relief Sprays,Moov,Pain Relief Spray,Reckitt Benckiser,FMCGNF
JH,3403,Moov Pain Relief Cream 20g,Health & Wellness,Pain Relief,Pain Relief Creams,Moov,Pain Relief Cream,Reckitt Benckiser,FMCGNF
JH,15692,All Out Ultra | 2 Refills | Pack of 2,Cleaning & Household Needs,Repellents,Mosquito Repellants,All Out,Mosquito Repellent Liquid,S C Johnson Products Pvt. Ltd,FMCGNF
JH,850,All Out Ultra Power Slider Machine + Refill 45ml | Pack of 1,Cleaning & Household Needs,Repellents,Mosquito Repellants,All Out,Mosquito Repellent Liquid,S C Johnson Products Pvt. Ltd,FMCGNF
JH,4334,Good Knight Flash Combo Pack Machine + Refill 1 N,Cleaning & Household Needs,Repellents,Mosquito Repellants,Good Knight,Mosquito Repellent Liquid,Godrej Consumer Products,FMCGNF
JH,76434,Good Knight Flash Mosquito Repellent Refill | 45ml x 2 | Pack of 2,Cleaning & Household Needs,Repellents,Mosquito Repellants,Good Knight,Mosquito Repellent Liquid,Godrej Consumer Products,FMCGNF
JH,4337,HIT Hidden Cockroach Repellent Spray | 200ml | Pack of 1,Cleaning & Household Needs,Repellents,Cockroach Repellants,Hit,Cockroach Repellant Spray,Godrej Consumer Products,FMCGNF
JH,8279,HIT Mosquito and Flies Killer Spray | 625ml | Pack of 1,Cleaning & Household Needs,Repellents,Mosquito Repellants,Hit,Flying Insects Spray,Godrej Consumer Products,FMCGNF
JH,8112,Mortein Power Booster Mosquito Coils 10 Pcs,Cleaning & Household Needs,Repellents,Mosquito Repellants,Mortein,Mosquito Coil,Reckitt Benckiser,FMCGNF
JH,8305,Dabur Red Toothpaste | 200g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Dabur Red,Toothpaste,Dabur India Limited,FMCGNF
JH,4765,Himalaya Herbals Complete Care Toothpaste 150g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Himalaya,Toothpaste,The Himalaya Drug Company,FMCGNF
JH,5005,Patanjali Dant Kanti Medicated Toothpaste 100g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
JH,5013,Patanjali Dant Kanti Natural Toothpaste - 200g,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
JH,11947,Patanjali Dant Kanti Natural Toothpaste | 100g | Pack of 1,Personal Care,Oral Care,Toothpaste & Tooth Powder,Patanjali,Toothpaste,Patanjali Ayurved,FMCGNF
